,dataset,model,fold,structural_characteristic,is_member,spearman,mae
274,AMY_BACSU,Augmented Potts,8,is_secondary,0,0.627868009623842,0.3045760229843027
275,AMY_BACSU,RITA regressor,8,is_secondary,0,0.41912457720371354,0.3689357204067609
276,AMY_BACSU,Residue agnostic regressor,9,is_secondary,0,0.6230933563545992,0.2437592956040443
277,AMY_BACSU,Partial least squares,9,is_secondary,0,0.623018794355791,0.28588486383395595
278,AMY_BACSU,Augmented Potts,9,is_secondary,0,0.5666533953928468,0.2879640240367206
279,AMY_BACSU,RITA regressor,9,is_secondary,0,0.41244414383019756,0.3267348517979104
280,AMY_BACSU,Residue agnostic regressor,0,is_secondary,1,0.4869212052491008,0.28397038580585005
281,AMY_BACSU,Partial least squares,0,is_secondary,1,0.48697233453541805,0.3240955750284539
282,AMY_BACSU,Augmented Potts,0,is_secondary,1,0.48044664870057524,0.2805339520940385
283,AMY_BACSU,RITA regressor,0,is_secondary,1,0.31925981537811826,0.3474972956936147
284,AMY_BACSU,Residue agnostic regressor,1,is_secondary,1,0.5595050644462795,0.27852182082230037
285,AMY_BACSU,Partial least squares,1,is_secondary,1,0.5590993168195518,0.3239628797109063
286,AMY_BACSU,Augmented Potts,1,is_secondary,1,0.5575184142704374,0.28304639943102217
287,AMY_BACSU,RITA regressor,1,is_secondary,1,0.3573799623901672,0.35519453448986366
288,AMY_BACSU,Residue agnostic regressor,2,is_secondary,1,0.5027325127628367,0.32535090345831574
289,AMY_BACSU,Partial least squares,2,is_secondary,1,0.5027507710259893,0.36814175590699894
290,AMY_BACSU,Augmented Potts,2,is_secondary,1,0.5326205543253529,0.31883862471504454
291,AMY_BACSU,RITA regressor,2,is_secondary,1,0.31791034716634065,0.4000359088959824
292,AMY_BACSU,Residue agnostic regressor,3,is_secondary,1,0.5219309989430552,0.27663978914485204
